,MONTH,FROM_ADDRESS,TOP_PROFILE,WALLET_GAS_USED,CATEGORY_GAS_MEAN
13480,2024-10,0xa924e5636f89d67e8ba792cfeee15bbf820ff18e,Dex Trader,141120.0,987277.7902140673
13481,2024-11,0xa924e5636f89d67e8ba792cfeee15bbf820ff18e,Dex Trader,14352.0,983223.5868772783
13482,2024-12,0xa924e5636f89d67e8ba792cfeee15bbf820ff18e,Dex Trader,14231.0,972674.6920654912
13483,2024-03,0xa9355a5d306c67027c54de0e5a72df76befa5694,Dex Trader,578083.0,1503431.386091127
13484,2024-04,0xa9355a5d306c67027c54de0e5a72df76befa5694,Dex Trader,379442.0,1299666.0298393266
13485,2024-05,0xa9355a5d306c67027c54de0e5a72df76befa5694,Dex Trader,109416.0,1270290.5371024734
13486,2024-06,0xa9355a5d306c67027c54de0e5a72df76befa5694,Dex Trader,27408.0,1217951.3801369863
13487,2024-07,0xa9355a5d306c67027c54de0e5a72df76befa5694,Dex Trader,1036.0,1015531.5816910362
13488,2024-08,0xa9355a5d306c67027c54de0e5a72df76befa5694,Dex Trader,14402.0,1154777.3007270324
13489,2024-09,0xa9355a5d306c67027c54de0e5a72df76befa5694,Dex Trader,8859.0,1000618.3312616532
13490,2024-08,0xa9405016f8158d87f5659b63df170c03b8396450,Dex Trader,626671.0,1154777.3007270324
13491,2024-10,0xa9405016f8158d87f5659b63df170c03b8396450,Dex Trader,77143.0,987277.7902140673
13492,2024-11,0xa9405016f8158d87f5659b63df170c03b8396450,Dex Trader,21849.0,983223.5868772783
13493,2024-09,0xa9502665b39b0e61f2cbbffad139688615fb16f6,Oracle User,245984.0,434907.84
13494,2024-10,0xa9502665b39b0e61f2cbbffad139688615fb16f6,Oracle User,142438.0,472157.78
13495,2024-11,0xa9502665b39b0e61f2cbbffad139688615fb16f6,Oracle User,218768.0,369204.0408163265
13496,2024-12,0xa9502665b39b0e61f2cbbffad139688615fb16f6,Oracle User,354416.0,526462.275862069
13497,2024-01,0xa950974f64aa33f27f6c5e017eee93bf7588ed07,Dex Trader,880995.0,2062296.0926605505
13498,2024-02,0xa950974f64aa33f27f6c5e017eee93bf7588ed07,Dex Trader,414389.0,2041684.0383244206
13499,2024-03,0xa950974f64aa33f27f6c5e017eee93bf7588ed07,Dex Trader,86129.0,1503431.386091127
13500,2024-04,0xa950974f64aa33f27f6c5e017eee93bf7588ed07,Dex Trader,83395.0,1299666.0298393266
13501,2024-05,0xa950974f64aa33f27f6c5e017eee93bf7588ed07,Dex Trader,500023.0,1270290.5371024734
13502,2024-06,0xa950974f64aa33f27f6c5e017eee93bf7588ed07,Dex Trader,1197257.0,1217951.3801369863
13503,2024-07,0xa950974f64aa33f27f6c5e017eee93bf7588ed07,Dex Trader,262504.0,1015531.5816910362
13504,2024-08,0xa950974f64aa33f27f6c5e017eee93bf7588ed07,Dex Trader,263269.0,1154777.3007270324
13505,2024-09,0xa950974f64aa33f27f6c5e017eee93bf7588ed07,Dex Trader,8171.0,1000618.3312616532
13506,2024-11,0xa950974f64aa33f27f6c5e017eee93bf7588ed07,Dex Trader,1171798.0,983223.5868772783
13507,2024-12,0xa950974f64aa33f27f6c5e017eee93bf7588ed07,Dex Trader,39200.0,972674.6920654912
13508,2024-03,0xa9874d29d69ad9d542cd9e84ede801108ed68a34,Dex Trader,934326.0,1503431.386091127
13509,2024-02,0xa98781dab4d33c43670f0fc4157c7840c8cd40bb,Dex Trader,228727.0,2041684.0383244206
13510,2024-12,0xa988743acaa69bc00526556c2d04d56b9e6c65e0,Dex Trader,95226.0,972674.6920654912
13511,2024-08,0xa9abfbd8c1bec7a02856ff9080a1478393363c0b,Dex Trader,320621.0,1154777.3007270324
13512,2024-01,0xa9c0cded336699547aac4f9de5a11ada979bc59a,Dex Trader,2181703.0,2062296.0926605505
13513,2024-02,0xa9c0cded336699547aac4f9de5a11ada979bc59a,Dex Trader,1728546.0,2041684.0383244206
13514,2024-03,0xa9c0cded336699547aac4f9de5a11ada979bc59a,Dex Trader,1070240.0,1503431.386091127
13515,2024-04,0xa9c0cded336699547aac4f9de5a11ada979bc59a,Dex Trader,1277527.0,1299666.0298393266
13516,2024-05,0xa9c0cded336699547aac4f9de5a11ada979bc59a,Dex Trader,969945.0,1270290.5371024734
13517,2024-06,0xa9c0cded336699547aac4f9de5a11ada979bc59a,Dex Trader,1005776.0,1217951.3801369863
13518,2024-07,0xa9c0cded336699547aac4f9de5a11ada979bc59a,Dex Trader,174986.0,1015531.5816910362
13519,2024-12,0xa9cf7ce1689c4ac732dcdcb3022348667c937200,Dex Trader,238764.0,972674.6920654912
13520,2024-01,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Dex Trader,9378079.0,2062296.0926605505
13521,2024-02,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Dex Trader,7674949.0,2041684.0383244206
13522,2024-03,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Dex Trader,7084045.0,1503431.386091127
13523,2024-04,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Dex Trader,6853025.0,1299666.0298393266
13524,2024-05,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Dex Trader,6856376.0,1270290.5371024734
13525,2024-06,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Dex Trader,6509105.0,1217951.3801369863
13526,2024-07,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Dex Trader,6360522.0,1015531.5816910362
13527,2024-08,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Dex Trader,5741813.0,1154777.3007270324
13528,2024-09,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Dex Trader,5567534.0,1000618.3312616532
13529,2024-10,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Dex Trader,7117604.0,987277.7902140673
13530,2024-11,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Dex Trader,10467419.0,983223.5868772783
13531,2024-12,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Dex Trader,7160079.0,972674.6920654912
13532,2024-08,0xa9e8b9c029f5b5666ba5878217fe26ef8b9946d2,Dex Trader,1115656.0,1154777.3007270324
13533,2024-10,0xa9e8b9c029f5b5666ba5878217fe26ef8b9946d2,Dex Trader,28496.0,987277.7902140673
13534,2024-04,0xa9f7209b10e587e2a6043c8d12f426fb5f185614,Dex Trader,601835.0,1299666.0298393266
13535,2024-05,0xa9f7209b10e587e2a6043c8d12f426fb5f185614,Dex Trader,222063.0,1270290.5371024734
13536,2024-03,0xaa03dad9d458a0e220444e3c874fd766aa41055c,Oracle User,423221.0,617925.7297297297
13537,2024-01,0xaa0c3f5f7dfd688c6e646f66cd2a6b66acdbe434,Dex Trader,171658.0,2062296.0926605505
13538,2024-02,0xaa0c3f5f7dfd688c6e646f66cd2a6b66acdbe434,Dex Trader,322391.0,2041684.0383244206
13539,2024-03,0xaa0c3f5f7dfd688c6e646f66cd2a6b66acdbe434,Dex Trader,504404.0,1503431.386091127
13540,2024-04,0xaa0c3f5f7dfd688c6e646f66cd2a6b66acdbe434,Dex Trader,77347.0,1299666.0298393266
13541,2024-05,0xaa0c3f5f7dfd688c6e646f66cd2a6b66acdbe434,Dex Trader,217145.0,1270290.5371024734
13542,2024-06,0xaa0c3f5f7dfd688c6e646f66cd2a6b66acdbe434,Dex Trader,678361.0,1217951.3801369863
13543,2024-07,0xaa0c3f5f7dfd688c6e646f66cd2a6b66acdbe434,Dex Trader,425492.0,1015531.5816910362
13544,2024-08,0xaa0c3f5f7dfd688c6e646f66cd2a6b66acdbe434,Dex Trader,90280.0,1154777.3007270324
13545,2024-09,0xaa0c3f5f7dfd688c6e646f66cd2a6b66acdbe434,Dex Trader,97735.0,1000618.3312616532
13546,2024-10,0xaa0c3f5f7dfd688c6e646f66cd2a6b66acdbe434,Dex Trader,149816.0,987277.7902140673
13547,2024-11,0xaa0c3f5f7dfd688c6e646f66cd2a6b66acdbe434,Dex Trader,230588.0,983223.5868772783
13548,2024-12,0xaa0c3f5f7dfd688c6e646f66cd2a6b66acdbe434,Dex Trader,399829.0,972674.6920654912
13549,2024-09,0xaa4c724441ab2a0a5d1dfd91fe7dadb8947dfe9b,Dex Trader,624746.0,1000618.3312616532
13550,2024-03,0xaa683fd3ae3033e0f3ffba14619e5371057740b7,Dex Trader,650330.0,1503431.386091127
13551,2024-04,0xaa683fd3ae3033e0f3ffba14619e5371057740b7,Dex Trader,99530.0,1299666.0298393266
13552,2024-05,0xaa683fd3ae3033e0f3ffba14619e5371057740b7,Dex Trader,237227.0,1270290.5371024734
13553,2024-06,0xaa683fd3ae3033e0f3ffba14619e5371057740b7,Dex Trader,5386.0,1217951.3801369863
13554,2024-07,0xaa683fd3ae3033e0f3ffba14619e5371057740b7,Dex Trader,40606.0,1015531.5816910362
13555,2024-08,0xaa683fd3ae3033e0f3ffba14619e5371057740b7,Dex Trader,9396.0,1154777.3007270324
13556,2024-09,0xaa683fd3ae3033e0f3ffba14619e5371057740b7,Dex Trader,61908.0,1000618.3312616532
13557,2024-10,0xaa683fd3ae3033e0f3ffba14619e5371057740b7,Dex Trader,47912.0,987277.7902140673
13558,2024-11,0xaa683fd3ae3033e0f3ffba14619e5371057740b7,Dex Trader,16928.0,983223.5868772783
13559,2024-12,0xaa683fd3ae3033e0f3ffba14619e5371057740b7,Dex Trader,78986.0,972674.6920654912
13560,2024-10,0xaa7493d0b2f0ccd058334cf121220723d7211687,Dex Trader,1856672.0,987277.7902140673
13561,2024-01,0xaaa2da255df9ee74c7075bcb6d81f97940908a5d,Dex Trader,27237.0,2062296.0926605505
13562,2024-02,0xaaa2da255df9ee74c7075bcb6d81f97940908a5d,Dex Trader,13738.0,2041684.0383244206
13563,2024-03,0xaaa2da255df9ee74c7075bcb6d81f97940908a5d,Dex Trader,4740.0,1503431.386091127
13564,2024-04,0xaaa2da255df9ee74c7075bcb6d81f97940908a5d,Dex Trader,519191.0,1299666.0298393266
13565,2024-05,0xaaa2da255df9ee74c7075bcb6d81f97940908a5d,Dex Trader,3579.0,1270290.5371024734
13566,2024-06,0xaaa2da255df9ee74c7075bcb6d81f97940908a5d,Dex Trader,439129.0,1217951.3801369863
13567,2024-07,0xaaa2da255df9ee74c7075bcb6d81f97940908a5d,Dex Trader,98951.0,1015531.5816910362
13568,2024-08,0xaaa2da255df9ee74c7075bcb6d81f97940908a5d,Dex Trader,562.0,1154777.3007270324
13569,2024-10,0xaaa2da255df9ee74c7075bcb6d81f97940908a5d,Dex Trader,8800.0,987277.7902140673
13570,2024-11,0xaaa2da255df9ee74c7075bcb6d81f97940908a5d,Dex Trader,20857.0,983223.5868772783
13571,2024-01,0xaaaaaaaaa24eeeb8d57d431224f73832bc34f688,Dex Trader,117611.0,2062296.0926605505
13572,2024-02,0xaaaaaaaaa24eeeb8d57d431224f73832bc34f688,Dex Trader,10570.0,2041684.0383244206
13573,2024-03,0xaaaaaaaaa24eeeb8d57d431224f73832bc34f688,Dex Trader,366992.0,1503431.386091127
13574,2024-04,0xaaaaaaaaa24eeeb8d57d431224f73832bc34f688,Dex Trader,183317.0,1299666.0298393266
13575,2024-05,0xaaaaaaaaa24eeeb8d57d431224f73832bc34f688,Dex Trader,109464.0,1270290.5371024734
13576,2024-06,0xaaaaaaaaa24eeeb8d57d431224f73832bc34f688,Dex Trader,199446.0,1217951.3801369863
13577,2024-07,0xaaaaaaaaa24eeeb8d57d431224f73832bc34f688,Dex Trader,2469900.0,1015531.5816910362
13578,2024-08,0xaaaaaaaaa24eeeb8d57d431224f73832bc34f688,Dex Trader,341269.0,1154777.3007270324
13579,2024-09,0xaaaaaaaaa24eeeb8d57d431224f73832bc34f688,Dex Trader,519769.0,1000618.3312616532
13580,2024-10,0xaaaaaaaaa24eeeb8d57d431224f73832bc34f688,Dex Trader,181979.0,987277.7902140673
13581,2024-11,0xaaaaaaaaa24eeeb8d57d431224f73832bc34f688,Dex Trader,534473.0,983223.5868772783
13582,2024-12,0xaaaaaaaaa24eeeb8d57d431224f73832bc34f688,Dex Trader,374853.0,972674.6920654912
13583,2024-03,0xaacfdf323b44d8b27319249ca3ee1b3aa05083b2,Dex Trader,81532.0,1503431.386091127
13584,2024-05,0xaacfdf323b44d8b27319249ca3ee1b3aa05083b2,Dex Trader,952433.0,1270290.5371024734
13585,2024-01,0xaada05bd399372f0b0463744c09113c137636f6a,Dex Trader,452657.0,2062296.0926605505
13586,2024-02,0xaada05bd399372f0b0463744c09113c137636f6a,Dex Trader,650554.0,2041684.0383244206
13587,2024-03,0xaada05bd399372f0b0463744c09113c137636f6a,Dex Trader,2509.0,1503431.386091127
13588,2024-04,0xaada05bd399372f0b0463744c09113c137636f6a,Dex Trader,27788.0,1299666.0298393266
13589,2024-05,0xaada05bd399372f0b0463744c09113c137636f6a,Dex Trader,40959.0,1270290.5371024734
13590,2024-06,0xaada05bd399372f0b0463744c09113c137636f6a,Dex Trader,88609.0,1217951.3801369863
13591,2024-08,0xaada05bd399372f0b0463744c09113c137636f6a,Dex Trader,135482.0,1154777.3007270324
13592,2024-09,0xaada05bd399372f0b0463744c09113c137636f6a,Dex Trader,129841.0,1000618.3312616532
13593,2024-10,0xaada05bd399372f0b0463744c09113c137636f6a,Dex Trader,784361.0,987277.7902140673
13594,2024-11,0xaada05bd399372f0b0463744c09113c137636f6a,Dex Trader,704555.0,983223.5868772783
13595,2024-12,0xaada05bd399372f0b0463744c09113c137636f6a,Dex Trader,15142.0,972674.6920654912
13596,2024-02,0xaaef9693c5e5a185b88fe3fbba530641e01a1642,Dex Trader,158225.0,2041684.0383244206
13597,2024-06,0xab0c3416f72afff1a098cff9ee72ab051fd62b13,Dex Trader,1457049.0,1217951.3801369863
13598,2024-07,0xab0c3416f72afff1a098cff9ee72ab051fd62b13,Dex Trader,65686.0,1015531.5816910362
13599,2024-08,0xab0c3416f72afff1a098cff9ee72ab051fd62b13,Dex Trader,534.0,1154777.3007270324
13600,2024-10,0xab0c3416f72afff1a098cff9ee72ab051fd62b13,Dex Trader,962.0,987277.7902140673
13601,2024-11,0xab0c3416f72afff1a098cff9ee72ab051fd62b13,Dex Trader,28924.0,983223.5868772783
13602,2024-03,0xab13b8eecf5aa2460841d75da5d5d861fd5b8a39,Yield Farmer,63548.0,1666000.453125
13603,2024-04,0xab13b8eecf5aa2460841d75da5d5d861fd5b8a39,Yield Farmer,140985.0,1118067.553846154
13604,2024-05,0xab13b8eecf5aa2460841d75da5d5d861fd5b8a39,Yield Farmer,313859.0,1843912.8507462686
13605,2024-06,0xab13b8eecf5aa2460841d75da5d5d861fd5b8a39,Yield Farmer,232077.0,1357140.8857142858
13606,2024-07,0xab13b8eecf5aa2460841d75da5d5d861fd5b8a39,Yield Farmer,16927.0,1196583.8591549296
13607,2024-08,0xab13b8eecf5aa2460841d75da5d5d861fd5b8a39,Yield Farmer,557318.0,1133737.1066666667
13608,2024-09,0xab13b8eecf5aa2460841d75da5d5d861fd5b8a39,Yield Farmer,59674.0,996106.4545454546
13609,2024-10,0xab13b8eecf5aa2460841d75da5d5d861fd5b8a39,Yield Farmer,83149.0,1364549.527027027
13610,2024-11,0xab13b8eecf5aa2460841d75da5d5d861fd5b8a39,Yield Farmer,29724.0,1373102.7692307692
13611,2024-12,0xab13b8eecf5aa2460841d75da5d5d861fd5b8a39,Yield Farmer,100550.0,1414427.9390243902
13612,2024-04,0xab19d5d8590a7f337b7c2ece83e0733f55fe2dbf,Oracle User,4622348.0,448629.94444444444
13613,2024-05,0xab19d5d8590a7f337b7c2ece83e0733f55fe2dbf,Oracle User,4877412.0,432552.9166666667
13614,2024-06,0xab19d5d8590a7f337b7c2ece83e0733f55fe2dbf,Oracle User,283545.0,323433.41025641025
13615,2024-12,0xab19d5d8590a7f337b7c2ece83e0733f55fe2dbf,Oracle User,15642.0,526462.275862069
13616,2024-11,0xab3ccc508ade919803a038dbf3d0a664a46a9a7d,Dex Trader,744967.0,983223.5868772783
13617,2024-04,0xab4688e54a216ab3813438d30603bf855648af8d,Dex Trader,20361.0,1299666.0298393266
13618,2024-05,0xab4688e54a216ab3813438d30603bf855648af8d,Dex Trader,21953.0,1270290.5371024734
13619,2024-06,0xab4688e54a216ab3813438d30603bf855648af8d,Dex Trader,7797.0,1217951.3801369863
13620,2024-07,0xab4688e54a216ab3813438d30603bf855648af8d,Dex Trader,392728.0,1015531.5816910362
13621,2024-08,0xab4688e54a216ab3813438d30603bf855648af8d,Dex Trader,8396.0,1154777.3007270324
13622,2024-09,0xab4688e54a216ab3813438d30603bf855648af8d,Dex Trader,28637.0,1000618.3312616532
13623,2024-10,0xab4688e54a216ab3813438d30603bf855648af8d,Dex Trader,2599.0,987277.7902140673
13624,2024-11,0xab4688e54a216ab3813438d30603bf855648af8d,Dex Trader,23185.0,983223.5868772783
13625,2024-12,0xab4688e54a216ab3813438d30603bf855648af8d,Dex Trader,28728.0,972674.6920654912
13626,2024-09,0xab51e5a913a91e23d47ccb9818fbb87416ae12ac,Dex Trader,470188.0,1000618.3312616532
13627,2024-10,0xab51e5a913a91e23d47ccb9818fbb87416ae12ac,Dex Trader,723350.0,987277.7902140673
13628,2024-11,0xab51e5a913a91e23d47ccb9818fbb87416ae12ac,Dex Trader,108434.0,983223.5868772783
13629,2024-01,0xab782bc7d4a2b306825de5a7730034f8f63ee1bc,Dex Trader,1414374.0,2062296.0926605505
13630,2024-02,0xab782bc7d4a2b306825de5a7730034f8f63ee1bc,Dex Trader,695882.0,2041684.0383244206
13631,2024-03,0xab782bc7d4a2b306825de5a7730034f8f63ee1bc,Dex Trader,946329.0,1503431.386091127
13632,2024-04,0xab782bc7d4a2b306825de5a7730034f8f63ee1bc,Dex Trader,625716.0,1299666.0298393266
13633,2024-05,0xab782bc7d4a2b306825de5a7730034f8f63ee1bc,Dex Trader,1400392.0,1270290.5371024734
13634,2024-06,0xab782bc7d4a2b306825de5a7730034f8f63ee1bc,Dex Trader,452184.0,1217951.3801369863
13635,2024-07,0xab782bc7d4a2b306825de5a7730034f8f63ee1bc,Dex Trader,1078273.0,1015531.5816910362
13636,2024-08,0xab782bc7d4a2b306825de5a7730034f8f63ee1bc,Dex Trader,34901.0,1154777.3007270324
13637,2024-09,0xab782bc7d4a2b306825de5a7730034f8f63ee1bc,Dex Trader,552000.0,1000618.3312616532
13638,2024-10,0xab782bc7d4a2b306825de5a7730034f8f63ee1bc,Dex Trader,540982.0,987277.7902140673
13639,2024-11,0xab782bc7d4a2b306825de5a7730034f8f63ee1bc,Dex Trader,240781.0,983223.5868772783
13640,2024-12,0xab782bc7d4a2b306825de5a7730034f8f63ee1bc,Dex Trader,381625.0,972674.6920654912
13641,2024-01,0xab96eb807c9dfe59e9d52f7f428a6d35f12728c6,Dex Trader,80681.0,2062296.0926605505
13642,2024-02,0xab96eb807c9dfe59e9d52f7f428a6d35f12728c6,Dex Trader,229097.0,2041684.0383244206
13643,2024-06,0xaba0bf2de7842c419da6ca99f1a1e2af9469ae58,Dex Trader,178586.0,1217951.3801369863
13644,2024-07,0xaba0bf2de7842c419da6ca99f1a1e2af9469ae58,Dex Trader,620.0,1015531.5816910362
13645,2024-09,0xaba0bf2de7842c419da6ca99f1a1e2af9469ae58,Dex Trader,1068.0,1000618.3312616532
13646,2024-10,0xaba0bf2de7842c419da6ca99f1a1e2af9469ae58,Dex Trader,620.0,987277.7902140673
13647,2024-11,0xabab980f0ecb232d52f422c6b68d25c3d0c18e3e,Dex Trader,231752.0,983223.5868772783
13648,2024-12,0xabab980f0ecb232d52f422c6b68d25c3d0c18e3e,Dex Trader,1766.0,972674.6920654912
13649,2024-11,0xabaf76590478f2fe0b396996f55f0b61101e9502,Dex Trader,7635.0,983223.5868772783
13650,2024-12,0xabaf76590478f2fe0b396996f55f0b61101e9502,Dex Trader,143800.0,972674.6920654912
13651,2024-06,0xabc029ff1649b5e764dd28a9e48b1cf716ef225f,Dex Trader,337086.0,1217951.3801369863
13652,2024-01,0xabd50310f2a409257576ff4337ec0ab664ae8cdc,Dex Trader,39892.0,2062296.0926605505
13653,2024-03,0xabd50310f2a409257576ff4337ec0ab664ae8cdc,Dex Trader,697429.0,1503431.386091127
13654,2024-04,0xabd50310f2a409257576ff4337ec0ab664ae8cdc,Dex Trader,83751.0,1299666.0298393266
13655,2024-05,0xabd50310f2a409257576ff4337ec0ab664ae8cdc,Dex Trader,3069.0,1270290.5371024734
13656,2024-06,0xabd50310f2a409257576ff4337ec0ab664ae8cdc,Dex Trader,92489.0,1217951.3801369863
13657,2024-07,0xabd50310f2a409257576ff4337ec0ab664ae8cdc,Dex Trader,667.0,1015531.5816910362
13658,2024-10,0xabd50310f2a409257576ff4337ec0ab664ae8cdc,Dex Trader,1201.0,987277.7902140673
13659,2024-01,0xabea9132b05a70803a4e85094fd0e1800777fbef,Dex Trader,1572530.0,2062296.0926605505
13660,2024-02,0xabea9132b05a70803a4e85094fd0e1800777fbef,Dex Trader,779483.0,2041684.0383244206
13661,2024-03,0xabea9132b05a70803a4e85094fd0e1800777fbef,Dex Trader,430491.0,1503431.386091127
13662,2024-04,0xabea9132b05a70803a4e85094fd0e1800777fbef,Dex Trader,881154.0,1299666.0298393266
13663,2024-05,0xabea9132b05a70803a4e85094fd0e1800777fbef,Dex Trader,604371.0,1270290.5371024734
13664,2024-06,0xabea9132b05a70803a4e85094fd0e1800777fbef,Dex Trader,7130553.0,1217951.3801369863
13665,2024-07,0xabea9132b05a70803a4e85094fd0e1800777fbef,Dex Trader,413564.0,1015531.5816910362
13666,2024-08,0xabea9132b05a70803a4e85094fd0e1800777fbef,Dex Trader,4279235.0,1154777.3007270324
13667,2024-09,0xabea9132b05a70803a4e85094fd0e1800777fbef,Dex Trader,416774.0,1000618.3312616532
13668,2024-10,0xabea9132b05a70803a4e85094fd0e1800777fbef,Dex Trader,7563.0,987277.7902140673
13669,2024-11,0xabea9132b05a70803a4e85094fd0e1800777fbef,Dex Trader,34720.0,983223.5868772783
13670,2024-12,0xabea9132b05a70803a4e85094fd0e1800777fbef,Dex Trader,66986.0,972674.6920654912
13671,2024-01,0xac0047886a985071476a1186be89222659970d65,Dex Trader,706837.0,2062296.0926605505
13672,2024-02,0xac0047886a985071476a1186be89222659970d65,Dex Trader,2031024.0,2041684.0383244206
13673,2024-03,0xac0047886a985071476a1186be89222659970d65,Dex Trader,598289.0,1503431.386091127
13674,2024-04,0xac0047886a985071476a1186be89222659970d65,Dex Trader,590157.0,1299666.0298393266
13675,2024-05,0xac0047886a985071476a1186be89222659970d65,Dex Trader,317298.0,1270290.5371024734
13676,2024-06,0xac0047886a985071476a1186be89222659970d65,Dex Trader,730455.0,1217951.3801369863
13677,2024-07,0xac0047886a985071476a1186be89222659970d65,Dex Trader,344446.0,1015531.5816910362
13678,2024-08,0xac0047886a985071476a1186be89222659970d65,Dex Trader,7839.0,1154777.3007270324
13679,2024-10,0xac0047886a985071476a1186be89222659970d65,Dex Trader,20012.0,987277.7902140673
13680,2024-12,0xac0047886a985071476a1186be89222659970d65,Dex Trader,110460.0,972674.6920654912
13681,2024-10,0xac2c28ae6cbdf61971720b614a80cc31e04fa278,Dex Trader,843526.0,987277.7902140673
13682,2024-12,0xac2c28ae6cbdf61971720b614a80cc31e04fa278,Dex Trader,29436.0,972674.6920654912
13683,2024-01,0xac4b3dacb91461209ae9d41ec517c2b9cb1b7daf,Dex Trader,125935.0,2062296.0926605505
13684,2024-02,0xac4b3dacb91461209ae9d41ec517c2b9cb1b7daf,Dex Trader,33030.0,2041684.0383244206
13685,2024-03,0xac4b3dacb91461209ae9d41ec517c2b9cb1b7daf,Dex Trader,46414.0,1503431.386091127
13686,2024-04,0xac4b3dacb91461209ae9d41ec517c2b9cb1b7daf,Dex Trader,42179.0,1299666.0298393266
13687,2024-05,0xac4b3dacb91461209ae9d41ec517c2b9cb1b7daf,Dex Trader,6192.0,1270290.5371024734
13688,2024-06,0xac4b3dacb91461209ae9d41ec517c2b9cb1b7daf,Dex Trader,9921.0,1217951.3801369863
13689,2024-07,0xac4b3dacb91461209ae9d41ec517c2b9cb1b7daf,Dex Trader,23417.0,1015531.5816910362
13690,2024-08,0xac4b3dacb91461209ae9d41ec517c2b9cb1b7daf,Dex Trader,6220.0,1154777.3007270324
13691,2024-09,0xac4b3dacb91461209ae9d41ec517c2b9cb1b7daf,Dex Trader,40445.0,1000618.3312616532
13692,2024-10,0xac4b3dacb91461209ae9d41ec517c2b9cb1b7daf,Dex Trader,55686.0,987277.7902140673
13693,2024-11,0xac4b3dacb91461209ae9d41ec517c2b9cb1b7daf,Dex Trader,125040.0,983223.5868772783
13694,2024-12,0xac4b3dacb91461209ae9d41ec517c2b9cb1b7daf,Dex Trader,63625.0,972674.6920654912
13695,2024-09,0xac9a837d231eeca398ddb19a90ea33230da6ce6e,Dex Trader,10290.0,1000618.3312616532
13696,2024-10,0xac9a837d231eeca398ddb19a90ea33230da6ce6e,Dex Trader,162227.0,987277.7902140673
13697,2024-03,0xac9fbdbe486f8023606b932a747bc476011b5071,Dex Trader,254272.0,1503431.386091127
13698,2024-04,0xac9fbdbe486f8023606b932a747bc476011b5071,Dex Trader,43014.0,1299666.0298393266
13699,2024-05,0xac9fbdbe486f8023606b932a747bc476011b5071,Dex Trader,1260.0,1270290.5371024734
13700,2024-06,0xac9fbdbe486f8023606b932a747bc476011b5071,Dex Trader,630.0,1217951.3801369863
13701,2024-07,0xac9fbdbe486f8023606b932a747bc476011b5071,Dex Trader,1260.0,1015531.5816910362
13702,2024-08,0xac9fbdbe486f8023606b932a747bc476011b5071,Dex Trader,64689.0,1154777.3007270324
13703,2024-09,0xac9fbdbe486f8023606b932a747bc476011b5071,Dex Trader,630.0,1000618.3312616532
13704,2024-11,0xac9fbdbe486f8023606b932a747bc476011b5071,Dex Trader,38045.0,983223.5868772783
13705,2024-05,0xacb55c530acdb2849e6d4f36992cd8c9d50ed8f7,Dex Trader,4440170.0,1270290.5371024734
13706,2024-06,0xacb55c530acdb2849e6d4f36992cd8c9d50ed8f7,Dex Trader,621850.0,1217951.3801369863
13707,2024-07,0xacb55c530acdb2849e6d4f36992cd8c9d50ed8f7,Dex Trader,579219.0,1015531.5816910362
13708,2024-08,0xacb55c530acdb2849e6d4f36992cd8c9d50ed8f7,Dex Trader,4453045.0,1154777.3007270324
13709,2024-09,0xacb55c530acdb2849e6d4f36992cd8c9d50ed8f7,Dex Trader,2897531.0,1000618.3312616532
13710,2024-10,0xacb55c530acdb2849e6d4f36992cd8c9d50ed8f7,Dex Trader,13518137.0,987277.7902140673
13711,2024-11,0xacb55c530acdb2849e6d4f36992cd8c9d50ed8f7,Dex Trader,1381641.0,983223.5868772783
13712,2024-12,0xacb55c530acdb2849e6d4f36992cd8c9d50ed8f7,Dex Trader,510128.0,972674.6920654912
13713,2024-05,0xacb886b75d76d1c8d9248cfddfa09b70c71c5393,Dex Trader,67620.0,1270290.5371024734
13714,2024-06,0xacb886b75d76d1c8d9248cfddfa09b70c71c5393,Dex Trader,5880.0,1217951.3801369863
13715,2024-10,0xacb886b75d76d1c8d9248cfddfa09b70c71c5393,Dex Trader,2940.0,987277.7902140673
13716,2024-05,0xacda7e4d5025ee4dd87d2ff75ecf6d69e921cee3,Dex Trader,72141.0,1270290.5371024734
13717,2024-06,0xacda7e4d5025ee4dd87d2ff75ecf6d69e921cee3,Dex Trader,97173.0,1217951.3801369863
13718,2024-07,0xacda7e4d5025ee4dd87d2ff75ecf6d69e921cee3,Dex Trader,19360.0,1015531.5816910362
13719,2024-08,0xacda7e4d5025ee4dd87d2ff75ecf6d69e921cee3,Dex Trader,2534.0,1154777.3007270324
13720,2024-09,0xacda7e4d5025ee4dd87d2ff75ecf6d69e921cee3,Dex Trader,35091.0,1000618.3312616532
