,FROM_ADDRESS,function_count_30d_bin,value_sent_bin,contract_diversity_7d_bin,gas_used_7d_bin,tx_per_day_bin,first_last_bin,tx_count_30d_bin_binary,cluster_jaccard
12724,0x76e43d8194f202b3b4d40aa5dd4f9cb5e06ec13c,0,none_or_zero,very_low,medium,high,very_short,1,2
12725,0x76e50320502e6e78c9a07f30564de4032c71b308,0,none_or_zero,very_low,medium,high,very_short,1,2
12726,0x76e6ca5f676647d90452956923e63f0d30c7b2ad,0,none_or_zero,low,very_low,high,,1,4
12727,0x76e817bd145fc1e4284b7ecc8720e3901278f378,0,none_or_zero,very_low,high,high,very_short,1,1
12728,0x76eb2fe28b36b3ee97f3adae0c69606eedb2a37c,1,none_or_zero,low,very_low,high,,1,6
12729,0x76f236a0cc1c90425d8ab5f042970454311482ab,0,none_or_zero,low,very_low,high,very_short,1,4
12730,0x76f3317289e8d312fe249794b3442f22259cce22,0,none_or_zero,low,very_low,high,very_short,1,4
12731,0x76f3612a0efe57f4569bfa58201a969eda433b60,0,none_or_zero,very_low,high,high,very_short,1,1
12732,0x76f54cc75e8d61599da1c126e02036af4845f996,1,none_or_zero,low,low,high,very_short,1,6
12733,0x76f66a666bd831bebdeaf20f44854c2eaea1e611,0,none_or_zero,low,very_low,high,very_short,1,4
12734,0x76f77fe732def929f864c95d6787d1eeaaad4dc0,0,none_or_zero,very_low,high,high,very_short,1,1
12735,0x76f9ec18c13915d2d0cfd5aeeb0ca6568ee30a69,1,none_or_zero,low,very_low,high,very_short,1,6
12736,0x76feeb7e844e8faffc9b9f3caca9adcce37e631a,0,none_or_zero,very_low,high,high,very_short,1,1
12737,0x77019145f1308648666efd995e068ce0415e6780,0,none_or_zero,low,very_low,high,very_short,1,4
12738,0x77021d475e36b3ab1921a0e3a8380f069d3263de,0,none_or_zero,low,very_low,high,,1,4
12739,0x7703706bf107a7c4765e32f490fe17c2653f6a01,0,none_or_zero,low,very_low,high,very_short,1,4
12740,0x7704d01908afd31bf647d969c295bb45230cd2d6,1,none_or_zero,low,low,very_high,,1,5
12741,0x77062de97a3f7c9e1d3898e28cc2c2ce5df9bac5,0,none_or_zero,low,very_low,high,very_short,1,4
12742,0x77077467a7a342b6c2fc1a8e3dded65b734e65b0,1,none_or_zero,low,high,high,very_short,1,6
12743,0x770939b8c4e94bc3fbc1bf45bc1dce23813c3454,0,tiny,very_low,medium,high,very_short,1,2
12744,0x770c85abcebdc186c0c3e9cbac6fddf889be689a,0,none_or_zero,low,very_low,high,very_short,1,4
12745,0x770ebb05f05fd9e01790bc7c03b61417cab4366c,0,none_or_zero,very_low,medium,high,very_short,1,2
12746,0x771088e9794bd363db48870a05f4dab412e49653,0,none_or_zero,very_low,medium,high,very_short,1,2
12747,0x77134cbc06cb00b66f4c7e623d5fdbf6777635ec,0,none_or_zero,low,medium,very_high,,1,3
12748,0x7719bc38b9265df8597987ce6c2c57d388ce9653,0,none_or_zero,very_low,medium,high,very_short,1,2
12749,0x7721377010686bb6c168c14c33d66c9662aa7ad3,1,none_or_zero,low,high,high,very_short,1,6
12750,0x7723d09d0c19128bda4e96b6fb1e12433c0d352e,0,none_or_zero,low,very_low,high,very_short,1,4
12751,0x772542da746b6455bf7c20458197d53e70565b35,0,none_or_zero,low,medium,high,,1,4
12752,0x772abd5ac1a59b1e939eb7c77a4b2baf8be9a0d4,0,none_or_zero,low,very_low,high,very_short,1,4
12753,0x772e17f4d05d68bca82428c29708a08a691195a0,0,none_or_zero,very_low,medium,high,,1,3
12754,0x772ffda80714a1ce217e0be5f8c95457b19aad9d,0,none_or_zero,very_low,low,high,very_short,1,3
12755,0x773616e4d11a78f511299002da57a0a94577f1f4,0,none_or_zero,very_low,low,high,,1,3
12756,0x773688e80f3b007d3eb32c978d759674cb45f4ef,0,none_or_zero,low,very_low,high,very_short,1,4
12757,0x77399e11a519e2de818e467208d50184b88270ec,1,none_or_zero,low,very_low,very_high,very_short,1,5
12758,0x7739a73c773a9c0c46c2afbbdc9a8573d185a15b,0,high,low,very_low,high,,1,4
12759,0x773cf839447839f740c36be6c6413186bc56061f,1,none_or_zero,low,high,high,very_short,1,6
12760,0x773d8663f90fc35eadfe527ea1bd8cfa44c7c7a0,0,none_or_zero,low,very_low,high,very_short,1,4
12761,0x773dd321873fe70553acc295b1b49a104d968cc8,1,none_or_zero,low,very_low,high,,1,6
12762,0x773f0d42e418df4165a0a5bb754dc447b652538c,0,none_or_zero,low,very_low,high,very_short,1,4
12763,0x7740e83a29caf486d640976560bea47ffadb1515,0,none_or_zero,very_low,high,high,very_short,1,1
12764,0x774d88674d5b12e8bf2affa74e546f473ca1406e,0,none_or_zero,low,very_low,high,very_short,1,4
12765,0x7750d328b314effa365a0402ccfd489b80b0adda,1,none_or_zero,low,medium,high,,1,6
12766,0x7751e2f4b8ae93ef6b79d86419d42fe3295a4559,1,none_or_zero,low,very_low,high,,1,6
12767,0x77523d29f04c6f5a46a0fff66d05374677c3edbf,1,none_or_zero,low,medium,high,very_short,1,6
12768,0x7754ab999455b8045901fda8f5440d5cf5743fea,0,none_or_zero,low,very_low,high,very_short,1,4
12769,0x77552623b34739852d5d027a2ef9753e6ac79d79,0,none_or_zero,very_low,medium,high,very_short,1,2
12770,0x7756323431a95a711820c084b86939afb5e51b92,0,none_or_zero,very_low,high,high,very_short,1,1
12771,0x775edc4fc58294e4619cbcea2b745dfaa784f9cd,0,none_or_zero,very_low,medium,high,very_short,1,2
12772,0x775f661b0bd1739349b9a2a3ef60be277c5d2d29,1,none_or_zero,low,medium,very_high,,1,5
12773,0x77647360ed4352f2db789164206c0de47752d9b0,0,none_or_zero,very_low,medium,high,very_short,1,2
12774,0x776a98a1153c17d128ddeae597fc703cd85265c0,0,none_or_zero,very_low,medium,high,very_short,1,2
12775,0x776b155406e8dcb0e1fe2265ce081b427ee7d7cc,0,none_or_zero,very_low,medium,high,very_short,1,2
12776,0x776fffeca04d4e5e63f97e2225f2da4edf7ae2fb,0,none_or_zero,very_low,high,high,very_short,1,1
12777,0x77709e6bb319c6e7f0faeb462f35bdcb44ad1ebe,0,none_or_zero,very_low,medium,high,very_short,1,2
12778,0x7770ec8103e99a5d249589f60fd2dbed1e51e783,0,none_or_zero,low,very_low,high,very_short,1,4
12779,0x7771550a028b694380e60c24e38da96592a69894,0,none_or_zero,low,very_low,high,very_short,1,4
12780,0x777172d858dc1599914a1c4c6c9fc48c99a60990,1,none_or_zero,very_low,low,high,,1,3
12781,0x777177435bb507bdc17569af8b5e1416063ba306,0,none_or_zero,low,very_low,high,very_short,1,4
12782,0x7771a4660778f33ff5c0b1b11472aa2fd5067cbb,0,moderate,very_low,high,high,very_short,1,1
12783,0x7772881a615cd2d326ebe0475a78f9d2963074b7,0,none_or_zero,low,very_low,high,very_short,1,4
12784,0x777636423ab99e91e0cbf0827d8d12b91150289b,0,none_or_zero,low,very_low,high,very_short,1,4
12785,0x7777775504f091e664e83fc454b3c4cbd3633972,0,tiny,low,very_low,high,very_short,1,4
12786,0x777777c9898d384f785ee44acfe945efdff5f3e0,0,none_or_zero,very_low,very_low,high,,1,3
12787,0x77778afcc37256603d54e67143bb234b6f2fc7c0,0,none_or_zero,low,very_low,high,,1,4
12788,0x7778a625d85a5d2a93702e2a89a5bf4be5f15fc8,0,none_or_zero,low,very_low,high,very_short,1,4
12789,0x777cb28745ad8739640b6df58c8f94578a5b0549,0,none_or_zero,very_low,high,high,very_short,1,1
12790,0x777cee97b474974b825b4c9756c1a1a40b179c27,1,none_or_zero,low,high,high,very_short,1,6
12791,0x7780fc0a9cb5e2e8a97b58351fc9a03d0e278377,0,none_or_zero,low,very_low,high,very_short,1,4
12792,0x77819f2559234c77c627dff4fbcfa135fa4a91d8,0,none_or_zero,very_low,medium,high,very_short,1,2
12793,0x77843ea21a4cc006766bba8bdefd934cbea20f4a,0,none_or_zero,low,very_low,high,,1,4
12794,0x77863da34ca9d4872b86fb9a4973792ca6a11e16,0,none_or_zero,low,very_low,high,very_short,1,4
12795,0x7786729eee8b9d30fe7d91fdff23a0f1d0c615d9,0,none_or_zero,low,very_low,high,,1,4
12796,0x7787156467d3d73848036162cb6c14ad774d3b9c,0,none_or_zero,very_low,medium,high,very_short,1,2
12797,0x77886a91155629a9c1745f871fbcf7962549912c,0,none_or_zero,low,very_low,high,very_short,1,4
12798,0x778b4d330241f8eed5387366a0f53e7afa8caaa4,0,none_or_zero,low,very_low,high,very_short,1,4
12799,0x778dcaa27e9c669a71c462b724a4e97fc4f1bcc5,1,none_or_zero,low,low,very_high,,1,5
12800,0x7792f71f2adf3683b4b73c16a2e19ffa46808f81,0,none_or_zero,very_low,medium,high,very_short,1,2
12801,0x7794cde99dfc7d314595c8fd04e2a3fc2880952d,1,none_or_zero,low,high,high,very_short,1,6
12802,0x77978578b4eb632ddeef3e8e417353f5c50f25b5,0,none_or_zero,very_low,medium,high,very_short,1,2
12803,0x77a403068ff86d351d8f7bb7c75876a83997a375,0,none_or_zero,low,very_low,high,very_short,1,4
12804,0x77a4e01c20d4a67372f300297fb69da981c19755,0,none_or_zero,low,very_low,high,very_short,1,4
12805,0x77a68fec1a9393f3a5f8a2c07974486830d79389,1,none_or_zero,low,very_low,high,very_short,1,6
12806,0x77a781a49905e30c36d34efef5abbb641542581b,0,none_or_zero,low,very_low,high,very_short,1,4
12807,0x77a917df7a084b7b3e43517ae28373c2a5492625,1,none_or_zero,medium,high,high,,1,5
12808,0x77aba2304579c402676432183690498317b9d5b9,0,none_or_zero,low,very_low,high,very_short,1,4
12809,0x77ad9bf13a52517ad698d65913e8d381300c8bf3,0,none_or_zero,very_low,very_low,high,,1,3
12810,0x77b1183e730275f6a8024ce53d54bcc12b368f60,1,none_or_zero,low,very_low,high,,1,6
12811,0x77b2043768d28e9c9ab44e1abfc95944bce57931,1,moderate,low,medium,very_high,,1,5
12812,0x77b2a1c3fc400f6275374fc3ed3a1d0986cf1c32,0,low,very_low,high,high,very_short,1,1
12813,0x77b53faff92e2d651df41d8dfb80c6feb9e78b79,1,none_or_zero,low,high,high,very_short,1,6
12814,0x77b57329bf4b5ad1b19a2b6cfc146c450c73f8ef,1,none_or_zero,low,medium,high,very_short,1,6
12815,0x77bc2c1e08e285070d552583f03052bcbc85540c,0,low,very_low,high,high,very_short,1,1
12816,0x77bd0e7ec0de000eea4ec88d51f57f1780e0dfb2,1,none_or_zero,low,low,high,,1,6
12817,0x77c10fda22336b47dbd4e0409b3b507b317d9d98,0,none_or_zero,very_low,medium,high,very_short,1,2
12818,0x77c6f270e94731c72eadf92f8e01501ddc12fb73,0,none_or_zero,low,very_low,high,very_short,1,4
12819,0x77c846c62dc7a04cc108a5d6285ad4d1259cdf11,0,none_or_zero,very_low,medium,high,very_short,1,2
12820,0x77cf4fd29ea35cf238e27a4ea04b7e04f6acaca8,0,none_or_zero,low,very_low,high,very_short,1,4
12821,0x77d75c135087f34dbf27238a081551725ba796ae,0,none_or_zero,low,very_low,high,very_short,1,4
12822,0x77dab8f251e6a64caf442b943b3c7de7dfe77999,1,none_or_zero,low,very_low,high,very_short,1,6
12823,0x77e181e356faebe98b48388d31335152aa285bbd,0,none_or_zero,very_low,medium,high,very_short,1,2
12824,0x77e48ccf02dfe9b98b292ceb753d64b31963ab79,0,none_or_zero,very_low,high,high,very_short,1,1
12825,0x77e4f6fa0def0bbf876d3aafefce3f38f51ba1fe,1,none_or_zero,low,very_low,high,very_short,1,6
12826,0x77e57bbf27ceb4c3a9de37857edf7cd9c2f66efd,0,moderate,low,very_low,high,very_short,1,4
12827,0x77e5cafb1a1466ce514dd9f7e80fd576377875bc,0,none_or_zero,low,very_low,high,very_short,1,4
12828,0x77e6637deb1f10eaec0f84bf88fc8d84d1429e1e,0,none_or_zero,very_low,low,high,very_short,1,3
12829,0x77e7a0bdda33fbac80c942a50c00e8678c8b4ee1,1,none_or_zero,low,very_low,high,,1,6
12830,0x77e7c5cbeaad915cf5462064b02984e16a902e67,0,none_or_zero,very_low,high,high,,1,3
12831,0x77ebdef9dc7161a4a706cd387153b35c38527400,0,none_or_zero,very_low,medium,high,,1,3
12832,0x77edae6a5f332605720688c7fda7476476e8f83f,1,very_high,high,low,very_high,,1,5
12833,0x77efc9be565167be237a5cc9dff7fd28f6d7d61b,0,none_or_zero,low,very_low,high,very_short,1,4
12834,0x77f47127ad683ac61df7438e3b44d39954207d58,0,none_or_zero,low,very_low,high,very_short,1,4
12835,0x77f9a4f6ae29b174a67bbb49b3a5138f377644ad,1,none_or_zero,low,high,high,very_short,1,6
12836,0x77fcbd7ea7cf89f2a0380adfb6fb005d4011a7c8,0,none_or_zero,low,very_low,high,very_short,1,4
12837,0x77fda8dd255dce20e10ecea21c87776eb3fa8561,0,none_or_zero,low,very_low,high,very_short,1,4
12838,0x77fec4e568e0e30a173bb6c86ed57ec76790ea01,0,none_or_zero,low,very_low,high,very_short,1,4
12839,0x78015607f1c752e8729ac759adb769af02b34e3f,0,moderate,low,very_low,high,very_short,1,4
12840,0x78028a6b8d629f4a45611c5b93853e1f10bafcd8,0,none_or_zero,low,very_low,high,very_short,1,4
12841,0x780470e5fbf44e5baf3af6ecac9e7293ae412691,0,none_or_zero,low,very_low,high,,1,4
12842,0x780880f6c3eee2de1afb12f82b0ea0fca5aed353,1,none_or_zero,low,very_low,high,very_short,1,6
12843,0x78091f8e288962b9da68805bb4865504cb5e0892,0,none_or_zero,low,very_low,high,very_short,1,4
12844,0x780cf96635482e1fd9fb8e424c5719a5e76b8710,0,none_or_zero,very_low,low,high,very_short,1,3
12845,0x780dc341b18d1e6ba11736de6fba58a85c666e83,0,none_or_zero,low,very_low,high,very_short,1,4
12846,0x7810fd441cefa545bd3d2aaa0d0680cd85e3990d,1,none_or_zero,low,very_low,high,,1,6
12847,0x78119a2449eb9c1f97abbf723cd80ada9f4ffc3c,1,none_or_zero,low,high,high,very_short,1,6
12848,0x78143b924a7b9058dd72dcd6aca5aa27827c66b0,0,none_or_zero,very_low,medium,high,very_short,1,2
12849,0x78148777f450be1ace969962b05d436e6ae9e32f,0,none_or_zero,very_low,medium,high,very_short,1,2
12850,0x7814e98147a8d213200c4fcca0469dfe83133ac6,1,none_or_zero,low,high,high,very_short,1,6
12851,0x7818972419ad1e44475090b8cb46f09db2990b60,0,none_or_zero,low,very_low,high,very_short,1,4
12852,0x7818a622b17a338951a9d1441695a9a3744c4c76,0,none_or_zero,low,very_low,high,,1,4
12853,0x7818fcc5119bdbb510ff9f60dd9953b54d549f39,0,none_or_zero,low,very_low,high,,1,4
12854,0x78194ba1a135a71f7fba71fda7cdd3885872b8ff,0,none_or_zero,low,very_low,high,,1,4
12855,0x781ba968d5cc0b40eb592d5c8a9a3a4000063885,0,none_or_zero,very_low,very_low,high,,1,3
12856,0x781db3e9a704a0c2bef0fa1ea11a9972f6b9b2bc,0,low,low,very_low,high,very_short,1,4
12857,0x78215aebc5017a227239edce2c9cccf9f2043568,0,low,low,very_low,high,very_short,1,4
12858,0x782391b532457954a4810b7a91c377a10a13ee14,0,none_or_zero,very_low,medium,high,very_short,1,2
12859,0x78253e2e6120164bd826668a4c96db20f78a94c9,0,none_or_zero,low,very_low,high,,1,4
12860,0x7825a1d146f96c434fdd9621c6192f11b1aad748,0,none_or_zero,very_low,medium,high,,1,3
12861,0x7825de5586e4d2fd04459091bbe783fa243e1bf3,1,none_or_zero,low,very_low,high,,1,6
12862,0x78295e7266debeceac7cbe1f0b3664a55ecd53ea,0,none_or_zero,low,very_low,high,very_short,1,4
12863,0x782bf5c3cb9f84e436dd36315e178b92b3433a1f,0,none_or_zero,very_low,high,high,very_short,1,1
12864,0x7832310cd0de39c4ce0a635f34d9a4b5b47fd434,1,none_or_zero,very_low,very_low,very_high,,1,5
12865,0x7835fb36a8143a014a2c381363cd1a4dee586d2a,0,none_or_zero,low,very_low,high,,1,4
12866,0x783a0abb8c7d5e6a927dadca76286df6cca5b12c,0,none_or_zero,very_low,medium,high,very_short,1,2
12867,0x783c00e0147a7df7644a30437d45b67955026d98,0,none_or_zero,low,very_low,high,,1,4
12868,0x783cbae77be6bac5260421c96a86e9ffcda56716,0,none_or_zero,low,very_low,high,very_short,1,4
12869,0x783ccda068d8851c55536ee55ef69303774145f8,0,none_or_zero,very_low,medium,high,,1,3
12870,0x78401430e6bf2e5dacf502bff3931b3ac4a76eb9,0,none_or_zero,low,very_low,high,very_short,1,4
12871,0x784024400e58e78b1f6dba7285d626be465b5696,0,none_or_zero,low,very_low,high,very_short,1,4
12872,0x784178d58b641a4febf8d477a6abd28504273132,1,none_or_zero,low,low,high,very_short,1,6
12873,0x784234a59a1d941a36bae9d482aae8609adcf9e4,0,none_or_zero,very_low,medium,high,very_short,1,2
12874,0x7848a6716d4648573e24cce3c712228b63ecbfcb,0,none_or_zero,low,very_low,high,very_short,1,4
12875,0x784bc33b9f8fc8e8de76dbd3c7b393d747d60bc4,1,none_or_zero,low,medium,high,,1,6
12876,0x784fdebfd4779579b4cc2bac484129d29200412a,0,tiny,low,very_low,high,,1,4
12877,0x7850a186b4b2de8702d61e35dff953152684c515,0,moderate,very_low,high,high,very_short,1,1
12878,0x78524beeac12368e600457478738c233f436e9f6,1,very_high,low,low,very_high,,1,5
12879,0x7857288292563b9ca81039c251e7c655826abcf4,0,none_or_zero,low,very_low,high,very_short,1,4
12880,0x7858e59e0c01ea06df3af3d20ac7b0003275d4bf,1,none_or_zero,low,low,high,,1,6
12881,0x785af0e6395b95eeecf41923021474e45e6dbcf6,0,none_or_zero,very_low,medium,high,very_short,1,2
12882,0x785b1788ea798f2f7ad307b6d42b228659fe1d9d,0,none_or_zero,very_low,medium,high,very_short,1,2
12883,0x785b8ba1a684b972aeba21572247715cfa1058eb,0,none_or_zero,very_low,medium,high,very_short,1,2
12884,0x785c0b7a48ff3f3323f9ae1aad360ce19a4eee1c,0,none_or_zero,low,very_low,high,very_short,1,4
12885,0x785c34312dfa6b74f6f1829f79ade39042222168,1,none_or_zero,low,very_low,high,,1,6
12886,0x785cbc768e812d4b37f052f73cb01f6786e328b5,0,moderate,low,very_low,high,very_short,1,4
12887,0x785d575cc6d7ae3ba14bb28a33803a0b79cc9c9d,0,none_or_zero,low,very_low,high,very_short,1,4
12888,0x785efedccad3d3b882c861b35a45f4ccb8f726dd,0,none_or_zero,low,very_low,high,very_short,1,4
12889,0x7860e28ebfb8ae052bfe279c07ac5d94c9cd2937,0,none_or_zero,low,very_low,high,,1,4
12890,0x78622d98198c3c98adea5a6c02de078736800c65,0,none_or_zero,very_low,high,high,very_short,1,1
12891,0x786291c71911b16860a1aa3089e86d37972a48e7,0,none_or_zero,very_low,medium,high,very_short,1,2
12892,0x786537fa477db04f8da7d618c30d5877558c6236,0,none_or_zero,very_low,medium,high,very_short,1,2
12893,0x786d3c6a9e048628830a6f8e38878faf2f9e731b,0,none_or_zero,low,medium,high,very_short,1,4
12894,0x786dbff3f1292ae8f92ea68cf93c30b34b1ed04b,1,none_or_zero,low,low,high,,1,6
12895,0x786e717ad73c3bc3992fe67efbf5d930fa229f7e,0,none_or_zero,very_low,high,high,very_short,1,1
12896,0x7872448f3122a14b2da97eff2534e9b2a2278d34,1,none_or_zero,low,very_low,high,,1,6
12897,0x7877651246efb05c7a6ef2fa9fd128ee14fcc6bf,0,none_or_zero,low,very_low,high,very_short,1,4
12898,0x7878a2eb72f6bf7e4f2952ed27c9158b24935786,0,none_or_zero,low,very_low,high,very_short,1,4
12899,0x7879cc7998550ff8a14dd00f90f32bc5d9f2ca50,0,none_or_zero,very_low,medium,high,very_short,1,2
12900,0x7879d3990ba642f8e0750f1a189950d9abd2ca50,0,none_or_zero,very_low,medium,high,very_short,1,2
12901,0x787a0acab02437c60aafb1a29167a3609801e320,1,none_or_zero,low,very_low,high,,1,6
12902,0x787b8840100d9baadd7463f4a73b5ba73b00c6ca,0,none_or_zero,low,medium,very_high,,1,3
12903,0x787c371df7a3b6fc223986fed8084f2cf2b7babc,0,none_or_zero,low,very_low,high,very_short,1,4
12904,0x787ddbb75ced3f30033c8381f1724f4e70aa0ac5,0,none_or_zero,low,very_low,high,very_short,1,4
12905,0x787faae8b95b33063f16ae2968d6696b13b90165,0,none_or_zero,very_low,high,high,very_short,1,1
12906,0x7889f6803308c65f1d92a7112e5b7f0eaa69925b,1,none_or_zero,low,high,high,very_short,1,6
12907,0x7895e4a2c2e5d3689932864e89d87623a476b0c3,0,none_or_zero,low,very_low,high,very_short,1,4
12908,0x78965b1c638a7ff408d1697a96d7b8e47bb7c75f,0,none_or_zero,very_low,medium,high,,1,3
12909,0x78965cecb4696165b374fea43bac3029006dec2c,0,none_or_zero,low,very_low,high,very_short,1,4
12910,0x789c2cdf9be4b4769269f4429e10240fe849a3ee,0,none_or_zero,low,very_low,high,very_short,1,4
12911,0x789daac9772aa32337d8851c7f15502963939a6e,1,none_or_zero,low,low,high,,1,6
12912,0x789dbd12e4be27a77f880070bba50cdce4ab5d4a,0,tiny,low,very_low,high,very_short,1,4
12913,0x78aa2e2470daa0fdbfdc8a399a40af55fd5b9ffa,0,none_or_zero,very_low,medium,high,very_short,1,2
12914,0x78ab16803d92f6db77ef6d4e92fe139affab78cf,1,none_or_zero,low,very_low,high,very_short,1,6
12915,0x78ab9bf80571272da06f4107ad28194ee463b0f9,0,none_or_zero,very_low,medium,high,very_short,1,2
12916,0x78b0181f120d0cf7c09c23492d236899741168c6,0,none_or_zero,low,very_low,high,very_short,1,4
12917,0x78b5d034ebea76a8cb4bb638ed0fae910e0d1499,1,none_or_zero,low,high,high,very_short,1,6
12918,0x78b6e3cdf1b2485898a61cb67958d7e6f6a459bf,0,none_or_zero,low,very_low,high,very_short,1,4
12919,0x78b8b44bec5d3d574151be3599574ad5b45fb831,0,none_or_zero,low,very_low,high,very_short,1,4
12920,0x78bac62f2a4cd3a7cb7da2991affc7b11590f682,0,none_or_zero,low,very_low,high,very_short,1,4
12921,0x78bae88f36834ba08409d879345cbaaa58951fab,0,none_or_zero,low,very_low,high,very_short,1,4
12922,0x78bcf08514d634f3c91f6dc920773e7c6c31a190,0,none_or_zero,low,very_low,high,very_short,1,4
12923,0x78bd8c34b86241e1d4434fe104e9e0e7285a6e73,0,none_or_zero,low,very_low,high,very_short,1,4
12924,0x78c34fd12999e6d3c23fcba97957de0fc5742870,0,none_or_zero,low,very_low,high,very_short,1,4
12925,0x78c64dab53e9c10b0cdc08c3d13ef83cfee0016d,0,none_or_zero,low,very_low,high,very_short,1,4
12926,0x78c670bb6c440e806b5244b0292e6053f02993cf,0,none_or_zero,very_low,high,high,very_short,1,1
12927,0x78c87aeaeb1773467683bbb517f00d62553471ec,0,none_or_zero,low,very_low,high,very_short,1,4
12928,0x78c9730279b3256655fec668644ba9e97e461005,0,none_or_zero,very_low,very_low,high,,1,3
12929,0x78cc0e7baac2d56b56a04a71b328d544ccbc5179,0,none_or_zero,low,very_low,high,very_short,1,4
12930,0x78cc80513e1a2a3f38a5e38b17422a36940b0da8,1,none_or_zero,low,high,high,very_short,1,6
12931,0x78cc915f8f53fab5cef0c40913c6ad249856c0d1,0,none_or_zero,low,very_low,high,very_short,1,4
12932,0x78cdbb38e2f2c12391a4e4b570850db1e005673e,0,none_or_zero,low,very_low,high,very_short,1,4
12933,0x78ce5b112a772fcb940973a4301e28b694498584,0,tiny,low,very_low,high,very_short,1,4
12934,0x78cf68e554fe6bd5917bfee59020e410e6722f7e,0,none_or_zero,low,very_low,high,very_short,1,4
12935,0x78d4b52f7ff7cd4a45a8d56fd8a8e4eb85f96ee3,1,none_or_zero,low,very_low,high,,1,6
12936,0x78d5fad43b534db20ececdbbabb7b044fa8b7ab3,0,none_or_zero,very_low,medium,high,very_short,1,2
12937,0x78d9909bee0256406c7e5be2495692967c53844f,1,none_or_zero,low,high,high,very_short,1,6
12938,0x78de394a3ec191c0f26751c44fe8abc45f85e328,1,none_or_zero,low,high,high,very_short,1,6
12939,0x78de58daf3fba464e55b42d74a3e4758b560f602,0,none_or_zero,low,very_low,high,very_short,1,4
12940,0x78e719632e964cd3caee228a6f4f3519310e0063,0,none_or_zero,low,very_low,high,,1,4
12941,0x78e74c36bf6629ede214e5f5c9e511a19d85e27e,1,moderate,low,high,high,very_short,1,6
12942,0x78e9665392ee4f28b79eff896a210a8f961dfb2f,1,moderate,low,very_low,high,,1,6
12943,0x78edcb307ac1d1f8f5fd070b377a6e69c8dcfc34,1,none_or_zero,low,medium,high,,1,6
12944,0x78f0b6fda953d0df0b776e0f66a679f0b84486f4,0,tiny,low,very_low,high,very_short,1,4
12945,0x78f1802371d55e9e430220edf5da4ea28e72704e,0,none_or_zero,low,very_low,high,very_short,1,4
12946,0x78f2819541efe00c918c72204bdd1bc922c94012,0,none_or_zero,low,very_low,high,,1,4
12947,0x78f348c68d7e9c668f0f5aaa9f77132825ab3242,0,moderate,very_low,high,high,very_short,1,1
12948,0x78f466314b2a69685e464431edf7688cb77de131,0,none_or_zero,very_low,low,high,very_short,1,3
12949,0x78f73722eba56738d739d78a59fd9d5020b080e7,0,none_or_zero,very_low,medium,high,very_short,1,2
12950,0x78f8bd884c3d738b74b420540659c82f392820e0,1,none_or_zero,low,very_low,high,,1,6
12951,0x78f9afec0afd297bea08098ed01719b0b0f19ab2,0,none_or_zero,low,very_low,high,,1,4
12952,0x78fc0a0605cc9a72fb64e293f0e47880df578783,1,none_or_zero,low,high,high,very_short,1,6
12953,0x78fc2c2ed1a4cdb5402365934ae5648adad094d0,1,none_or_zero,low,low,high,,1,6
